Data;Abertura;Maxima;Minima;Fechamento
16/07/2008;61700;62790;61320;62750
17/07/2008;62650;63400;60400;60700
18/07/2008;60305;61850;59700;60350
21/07/2008;61000;61850;61000;61250
22/07/2008;61150;61280;59510;60200
23/07/2008;60010;60740;59750;59800
24/07/2008;59800;59970;57650;57650
25/07/2008;57600;58100;56650;57450
28/07/2008;57900;58500;57100;57240
29/07/2008;57120;58350;56920;58280
30/07/2008;58370;60300;58240;60300
31/07/2008;60350;60500;59500;59800
01/08/2008;59685;59890;57620;57700
04/08/2008;57600;57640;55540;55850
05/08/2008;55850;57130;55700;56550
06/08/2008;56600;58000;56355;57710
07/08/2008;57650;58280;57100;57100
08/08/2008;57000;57250;56200;56670
11/08/2008;56720;57430;54520;54750
12/08/2008;54750;55380;54250;54250
13/08/2008;55750;56700;55100;55990
14/08/2008;55900;57100;55850;56350
15/08/2008;56350;56800;54900;55300
18/08/2008;55600;56100;54100;54600
19/08/2008;54580;55450;53350;54700
20/08/2008;54500;56670;54500;56320
21/08/2008;56300;57140;56090;56900
22/08/2008;56820;57370;56100;56600
25/08/2008;56495;56800;55360;55400
26/08/2008;55400;56080;54600;55350
27/08/2008;55320;56500;55250;56450
28/08/2008;56450;57500;56360;57400
29/08/2008;57350;57800;56350;56500
01/09/2008;56090;56250;55700;55920
02/09/2008;55900;56250;54890;55150
03/09/2008;55100;56050;53500;54200
04/09/2008;54150;54490;51780;52000
05/09/2008;51950;52400;50670;52200
08/09/2008;53800;54300;51120;51550
09/09/2008;51500;51600;48800;49000
10/09/2008;48800;50550;48150;50050
11/09/2008;49800;51900;48650;51700
12/09/2008;51800;53200;51200;52900
15/09/2008;49800;51400;48970;49150
16/09/2008;49000;49950;46600;49600
17/09/2008;49910;50000;46150;46650
18/09/2008;46500;49600;45750;49050
19/09/2008;49000;53115;48840;53115
22/09/2008;52910;54000;51850;52000
23/09/2008;52015;52250;49700;50100
24/09/2008;50100;51200;49950;50200
25/09/2008;50340;52300;50120;52200
26/09/2008;52250;52300;50300;51400
29/09/2008;48920;49550;46970;46970
30/09/2008;45800;49500;45100;49400
01/10/2008;49500;50200;47800;50000
02/10/2008;50050;50100;45350;46400
03/10/2008;46490;48450;44450;44700
06/10/2008;40325;42350;40325;42300
07/10/2008;42200;43400;39790;40450
08/10/2008;40500;41500;37500;38900
09/10/2008;38750;40600;36950;37150
10/10/2008;37050;37200;33580;36000
13/10/2008;38150;41200;37800;41150
14/10/2008;41400;43750;40200;41550
15/10/2008;42550;42550;37900;37900
16/10/2008;37100;39005;34620;37500
17/10/2008;37500;39300;36050;37300
20/10/2008;38400;40450;37800;40400
21/10/2008;39590;41000;38600;39900
22/10/2008;36800;38270;36065;36065
23/10/2008;34000;36650;32560;34500
24/10/2008;31150;33300;31020;31900
27/10/2008;31500;32000;29850;29850
28/10/2008;31805;33855;30300;33855
29/10/2008;34500;36740;34070;35500
30/10/2008;36805;38550;36200;38500
31/10/2008;37600;38750;36700;37700
03/11/2008;38200;39250;37900;39000
04/11/2008;39900;41750;39650;41050
05/11/2008;40910;41130;38300;38500
06/11/2008;38000;38360;35850;37200
07/11/2008;37700;38300;36790;37350
10/11/2008;39250;39510;36750;37250
11/11/2008;36500;38250;35950;37950
12/11/2008;38020;38300;34600;34900
13/11/2008;34750;36800;34000;36600
14/11/2008;38000;38000;35340;36350
17/11/2008;35200;36930;34490;36200
18/11/2008;35000;36160;34155;34350
19/11/2008;34605;35200;33550;33800
21/11/2008;31600;32700;31310;31650
24/11/2008;33530;34700;33050;34400
25/11/2008;34500;35850;33850;35300
26/11/2008;34700;37300;34500;36850
27/11/2008;36700;37050;36360;36600
28/11/2008;36250;37580;35900;37000
01/12/2008;36000;36100;34600;35045
02/12/2008;35580;36000;35050;35350
03/12/2008;35145;35750;33950;35600
04/12/2008;35800;36350;35350;35650
05/12/2008;35200;35750;34250;35750
08/12/2008;37500;38640;36950;38500
09/12/2008;38200;39150;37750;38350
10/12/2008;38900;39990;38650;39050
11/12/2008;39555;39980;38750;38800
12/12/2008;37090;39450;37000;39200
15/12/2008;40000;40000;38155;38350
16/12/2008;38700;40190;38700;40050
17/12/2008;41000;41350;40030;40700
18/12/2008;40705;41550;39810;40150
19/12/2008;39800;40650;39520;40000
22/12/2008;40300;40450;38250;38600
23/12/2008;38800;39000;37080;37250
26/12/2008;37500;37950;36975;37600
29/12/2008;37855;38280;37320;37820
30/12/2008;38000;38500;37800;37950
02/01/2009;38545;40950;38500;40950
05/01/2009;41100;42650;40250;42300
06/01/2009;42740;43150;42270;43150
07/01/2009;42300;42550;41100;41695
08/01/2009;41700;42700;40880;42500
09/01/2009;42310;43210;41725;42150
12/01/2009;41640;41700;39800;40100
13/01/2009;39600;40890;38900;40250
14/01/2009;39950;40070;38050;38600
15/01/2009;38475;39700;37300;39525
16/01/2009;40400;40600;38950;39800
19/01/2009;40000;40290;39020;39210
20/01/2009;38830;39625;37650;37800
21/01/2009;38100;38900;37700;38900
22/01/2009;39400;39400;37500;38350
23/01/2009;37710;39095;37050;38300
26/01/2009;38600;39350;38150;38800
27/01/2009;38800;39350;38370;39140
28/01/2009;40000;40750;39820;40505
29/01/2009;40000;40300;39650;39930
30/01/2009;39600;40550;39210;39450
02/02/2009;38650;39700;38400;38850
03/02/2009;38900;40000;38600;39850
04/02/2009;39900;41740;39800;40300
05/02/2009;40290;41550;39900;41250
06/02/2009;41600;43040;41400;42950
09/02/2009;42600;43600;42000;42235
10/02/2009;41950;43000;40950;41200
11/02/2009;41480;42160;40300;41100
12/02/2009;40645;41100;40000;40600
13/02/2009;41310;41920;41050;41800
16/02/2009;41490;41650;41050;41650
17/02/2009;41080;41100;39610;39950
18/02/2009;40500;41180;39880;40400
19/02/2009;40925;41100;40180;40450
20/02/2009;39595;39870;38700;39600
25/02/2009;38100;39575;38000;38800
26/02/2009;39400;39800;38805;38920
27/02/2009;38500;39420;37490;38600
02/03/2009;37700;38000;36550;36750
03/03/2009;37020;37550;36120;36900
04/03/2009;37700;39100;37700;38850
05/03/2009;38050;38550;37450;38055
06/03/2009;37702;38760;36850;37450
09/03/2009;37100;37930;36740;37100
10/03/2009;38000;39350;37820;39250
11/03/2009;39400;39860;38580;39220
12/03/2009;38820;39745;38600;39450
13/03/2009;39820;40450;38905;39350
16/03/2009;39800;40130;38750;38850
17/03/2009;38740;39950;38350;39900
18/03/2009;39500;40900;39100;40600
19/03/2009;41010;41430;40600;40600
20/03/2009;40850;41380;40310;40430
23/03/2009;41500;42850;41200;42800
24/03/2009;42400;42450;41500;41830
25/03/2009;41900;42900;41310;42180
26/03/2009;42555;42970;42200;42850
27/03/2009;42345;42400;41750;42200
30/03/2009;41245;41400;40500;40800
31/03/2009;41340;41800;40830;41000
01/04/2009;40650;42230;40280;42180
02/04/2009;42750;44505;42750;44150
03/04/2009;44130;44830;43800;44500
06/04/2009;44220;44350;43500;44330
07/04/2009;43545;44640;43480;44030
08/04/2009;43800;44575;43680;44340
09/04/2009;44800;45790;44800;45650
13/04/2009;45250;46275;45250;46015
14/04/2009;46028;46650;45255;45350
15/04/2009;46000;46250;45530;46040
16/04/2009;45950;46980;45850;46900
17/04/2009;46860;47000;46300;46300
20/04/2009;45880;45880;44930;45050
22/04/2009;45525;46100;45220;45400
23/04/2009;45750;46650;45670;46650
24/04/2009;46900;47720;46670;47700
27/04/2009;47000;47200;46250;46400
28/04/2009;45880;46780;45610;46500
29/04/2009;47000;48050;46755;47850
30/04/2009;48350;48730;47500;47600
04/05/2009;49000;51100;48770;51100
05/05/2009;51000;51510;50580;51300
06/05/2009;50900;52700;50800;51930
07/05/2009;52500;52870;50230;50700
08/05/2009;51970;52250;50500;52000
11/05/2009;51250;51670;50530;51530
12/05/2009;51910;52180;50300;50800
13/05/2009;50205;50290;48870;49150
14/05/2009;49157;49995;48750;49950
15/05/2009;49420;49990;49150;49490
18/05/2009;49860;51950;49800;51800
19/05/2009;52240;52600;51370;51790
20/05/2009;51995;53000;51400;51550
21/05/2009;51200;51200;49850;50630
22/05/2009;51050;51300;50310;50810
25/05/2009;50400;51350;50400;51100
26/05/2009;50570;52310;50330;52310
27/05/2009;52180;53420;51850;51950
28/05/2009;51950;53500;51950;53480
29/05/2009;53850;54050;52600;53450
01/06/2009;54750;55125;54330;54595
02/06/2009;54600;55245;53900;54030
03/06/2009;53620;53850;51760;52250
04/06/2009;51965;53815;51800;53705
05/06/2009;54305;55280;53130;53605
08/06/2009;52980;54050;52550;53800
09/06/2009;54100;54460;52950;53200
10/06/2009;54350;54450;52815;53545
12/06/2009;54250;54270;53160;53700
15/06/2009;52700;52950;51180;52000
16/06/2009;52350;52600;50925;50925
17/06/2009;51480;51825;50900;51700
18/06/2009;51395;51940;51020;51600
19/06/2009;52005;52320;51680;51780
22/06/2009;51080;51350;49890;50300
23/06/2009;50405;50550;49680;50445
24/06/2009;50700;51370;49980;50340
25/06/2009;50190;52300;49775;52240
26/06/2009;52500;52545;51900;52195
29/06/2009;52680;52790;52250;52460
30/06/2009;52540;53150;51535;52060
01/07/2009;52550;52920;51850;51910
02/07/2009;51700;51900;51005;51530
03/07/2009;51600;51790;51270;51350
06/07/2009;50430;51200;50060;51150
07/07/2009;51115;51190;49760;49850
08/07/2009;49660;50265;48795;49320
10/07/2009;48900;49645;48900;49300
13/07/2009;49500;49980;48510;49700
14/07/2009;50100;50380;48790;49250
15/07/2009;50200;51850;50100;51720
16/07/2009;51500;52700;50880;52250
17/07/2009;52200;52700;51880;52350
20/07/2009;53050;53525;52930;53490
21/07/2009;53800;54040;52705;53645
22/07/2009;53400;53940;52730;53380
23/07/2009;53550;54900;53280;54350
24/07/2009;54435;54950;54210;54775
27/07/2009;54860;55070;54050;54750
28/07/2009;54420;54680;53905;54570
29/07/2009;54000;54100;53350;53950
30/07/2009;54300;55275;54300;54495
31/07/2009;54740;55240;54300;54710
03/08/2009;55620;56380;55400;56200
04/08/2009;55790;56800;55750;56350
05/08/2009;56215;56750;55425;56290
06/08/2009;56500;56870;55360;55750
07/08/2009;55710;56740;55670;56420
10/08/2009;56280;57000;56050;56950
11/08/2009;56600;56760;55505;55700
12/08/2009;56170;57500;56110;57400
13/08/2009;58260;58260;57150;57850
14/08/2009;57700;58250;56570;57300
17/08/2009;56350;56350;55480;55650
18/08/2009;56065;56500;55800;56305
19/08/2009;55650;56980;55370;56980
20/08/2009;57200;57485;56560;57400
21/08/2009;57750;58430;57560;58230
24/08/2009;58450;59240;58250;58450
25/08/2009;58700;58950;57850;58110
26/08/2009;57940;58650;57600;58400
27/08/2009;58670;58700;57285;58285
28/08/2009;58560;58600;57740;58200
31/08/2009;57520;57645;56600;56820
01/09/2009;56530;57550;56145;56300
02/09/2009;56360;56520;55410;55500
03/09/2009;56200;56250;55680;56200
04/09/2009;56515;57200;55950;57050
08/09/2009;57610;58300;57495;58290
09/09/2009;58390;58710;57860;58340
10/09/2009;58250;58990;57920;58880
11/09/2009;59160;59215;58450;58680
14/09/2009;58250;59350;58000;59285
15/09/2009;59365;59790;58980;59630
16/09/2009;59895;60950;59750;60770
17/09/2009;60600;61400;60370;60635
18/09/2009;60650;61040;60525;60750
21/09/2009;60325;61390;60220;61350
22/09/2009;61630;62360;61305;61600
23/09/2009;61700;61850;60620;60740
24/09/2009;60800;61350;59810;60240
25/09/2009;60410;60695;59720;60650
28/09/2009;60920;61530;60500;61425
29/09/2009;61250;61740;60860;61340
30/09/2009;61900;62090;61045;61620
01/10/2009;61220;61650;60360;60735
02/10/2009;60545;61480;59760;61280
05/10/2009;61650;62600;61280;62520
06/10/2009;63020;63420;62025;62890
07/10/2009;62855;63105;62115;62700
08/10/2009;63280;63990;62800;63890
09/10/2009;63730;64300;63430;64250
13/10/2009;64520;64640;63960;64510
14/10/2009;66000;67315;65680;67150
15/10/2009;66740;67660;66520;67400
16/10/2009;67020;67380;66170;66930
19/10/2009;67150;68370;66920;67900
20/10/2009;66750;66750;64780;66180
21/10/2009;65670;68020;65600;66700
22/10/2009;66750;67690;66200;66950
23/10/2009;67200;67740;65630;65690
26/10/2009;66000;66590;65100;66100
27/10/2009;65900;66370;63850;64000
28/10/2009;63800;64260;60470;60650
29/10/2009;61095;64590;60570;64350
30/10/2009;63910;65000;61400;61850
03/11/2009;61000;63800;60805;63110
04/11/2009;63870;64760;63605;64480
05/11/2009;63880;65530;63830;65470
06/11/2009;65400;65720;64050;64990
09/11/2009;66000;66840;65700;66660
10/11/2009;66400;67275;66120;66800
11/11/2009;67375;67880;66450;66800
12/11/2009;66610;67180;64635;64940
13/11/2009;65450;66280;64560;65710
16/11/2009;66640;67355;66260;66860
17/11/2009;66930;67870;66490;67750
18/11/2009;68010;68460;66850;67090
19/11/2009;66390;67055;65825;67000
23/11/2009;67800;67840;66845;67320
24/11/2009;67260;67690;66260;67425
25/11/2009;67900;68430;67510;68230
26/11/2009;67350;67490;66370;66650
27/11/2009;66100;67500;65860;67500
30/11/2009;67200;67835;66865;67630
01/12/2009;68230;69125;68180;68750
02/12/2009;68550;69470;68500;68720
03/12/2009;69165;69635;68200;68700
04/12/2009;68580;69630;67410;67790
07/12/2009;67500;69085;67420;68780
08/12/2009;68250;68250;67450;67800
09/12/2009;68360;68430;67500;68250
10/12/2009;68750;69030;68515;68920
11/12/2009;69400;69630;69050;69300
14/12/2009;69645;69940;69245;69355
15/12/2009;69100;69600;68870;69270
16/12/2009;70286;70695;69300;69500
17/12/2009;69020;69180;67630;67800
18/12/2009;68100;68160;67055;67655
21/12/2009;68000;68565;66900;67000
22/12/2009;67350;68280;67350;68145
23/12/2009;68520;68640;67710;68350
28/12/2009;68900;69145;68520;68785
29/12/2009;69235;69250;68780;69120
30/12/2009;68600;69280;68595;69150
04/01/2010;69450;70895;69450;70885
05/01/2010;70800;71420;70620;71050
06/01/2010;70850;71750;70770;71480
07/01/2010;70990;71375;70715;71070
08/01/2010;71240;71365;70810;71095
11/01/2010;71600;71725;70740;71060
12/01/2010;70410;70855;69875;70720
13/01/2010;70830;71210;70040;70940
14/01/2010;71000;71060;70135;70440
15/01/2010;70100;70345;69150;69500
18/01/2010;69710;70205;69620;69840
19/01/2010;69300;70490;69105;70345
20/01/2010;69645;69850;67810;68460
21/01/2010;68600;68845;66200;66470
22/01/2010;66035;66925;65635;66150
26/01/2010;65430;66090;64820;65560
27/01/2010;65400;65840;64615;64950
28/01/2010;65695;66150;64550;65800
29/01/2010;65740;66745;65050;65260
01/02/2010;65305;66900;65305;66630
02/02/2010;67000;67470;66590;67280
03/02/2010;67410;67610;66775;67205
04/02/2010;66500;66700;63700;63850
05/02/2010;63500;64100;61350;62800
08/02/2010;62700;63880;62320;63055
09/02/2010;63300;65585;63300;64510
10/02/2010;65000;65500;64315;65050
11/02/2010;65350;66205;64300;66070
12/02/2010;65400;66055;64910;65920
17/02/2010;67600;68300;67600;67890
18/02/2010;67780;68735;67200;68455
19/02/2010;67700;68730;67610;68295
22/02/2010;68780;68880;67675;67850
23/02/2010;67410;67680;66250;66900
24/02/2010;67090;67245;66050;66385
25/02/2010;65850;67040;64930;66520
26/02/2010;66745;67120;66070;67000
01/03/2010;67155;68020;67095;67950
02/03/2010;68500;68880;68135;68355
03/03/2010;68270;69400;67965;68200
04/03/2010;68460;68750;67370;68400
05/03/2010;68790;69500;68700;69370
08/03/2010;69720;69755;68740;68915
09/03/2010;68700;70745;68580;70120
10/03/2010;70105;71050;69950;70650
11/03/2010;70400;70735;69850;70500
12/03/2010;70765;71035;69650;69735
15/03/2010;69500;69880;69050;69450
16/03/2010;69600;70500;69550;70460
17/03/2010;70650;70910;69695;70220
18/03/2010;70290;70560;69275;70150
19/03/2010;70150;70385;69040;69150
22/03/2010;68635;69490;68235;69490
23/03/2010;69440;69920;69140;69750
24/03/2010;69265;69980;68950;69180
25/03/2010;69600;69775;68500;68600
26/03/2010;68850;69170;68170;68950
29/03/2010;69300;70280;69215;70280
30/03/2010;70355;70660;69925;70165
31/03/2010;69910;70670;69765;70620
01/04/2010;70990;71600;70985;71200
05/04/2010;71575;71900;71260;71460
06/04/2010;71200;71880;70930;71210
07/04/2010;70850;71435;70565;70975
08/04/2010;70565;71980;70430;71940
09/04/2010;72150;72150;71325;71475
12/04/2010;71510;71800;70500;70600
13/04/2010;70500;71135;70165;70835
14/04/2010;72125;72265;71550;72140
15/04/2010;71900;72110;71290;71350
16/04/2010;71165;71205;69815;70230
19/04/2010;69800;70355;69165;69810
20/04/2010;70155;70540;69875;70080
22/04/2010;69290;70250;68760;70100
23/04/2010;70400;70410;69465;70150
26/04/2010;70135;70530;69380;69450
27/04/2010;69015;69295;66910;66980
28/04/2010;67250;67950;66530;67200
29/04/2010;67985;68690;67600;68600
30/04/2010;68805;68900;67790;68200
03/05/2010;68600;68650;67240;67865
04/05/2010;67110;67250;65000;65400
05/05/2010;65000;66150;64040;65625
06/05/2010;65400;66030;61000;63900
07/05/2010;64300;64900;62080;63100
10/05/2010;66200;67125;65480;66050
11/05/2010;65275;66305;64750;64750
12/05/2010;65150;65880;64875;65650
13/05/2010;65800;66200;65090;65165
14/05/2010;64400;64720;63335;63680
17/05/2010;63825;63950;62100;63220
18/05/2010;63900;64060;61100;61160
19/05/2010;60540;60950;59345;59905
20/05/2010;58900;59460;57850;58360
21/05/2010;58000;60650;58000;60465
24/05/2010;59865;61165;59815;60045
25/05/2010;58090;59800;58000;59450
26/05/2010;60000;60870;59405;59730
27/05/2010;61500;62500;61130;62295
28/05/2010;62500;62500;61410;62000
31/05/2010;62200;63000;62200;62950
01/06/2010;61790;63090;61670;62000
02/06/2010;62435;63450;61750;63400
04/06/2010;62450;62705;61470;61700
07/06/2010;61705;62230;61040;61250
08/06/2010;61500;62110;61220;61925
09/06/2010;62330;62730;61455;61550
10/06/2010;62000;63300;61930;63100
11/06/2010;63190;63920;62330;63690
14/06/2010;64265;64295;63455;63455
15/06/2010;63780;64620;63640;64500
16/06/2010;65050;66060;64695;65790
17/06/2010;66100;66100;64940;65520
18/06/2010;65400;65885;65090;65170
21/06/2010;66450;66490;65450;65890
22/06/2010;65550;66820;65450;65690
23/06/2010;66000;66195;65150;66100
24/06/2010;65610;65890;64590;64850
25/06/2010;65010;65850;64610;65840
28/06/2010;66025;66025;64995;65060
29/06/2010;63850;64175;62350;62655
30/06/2010;63000;63355;61360;61430
01/07/2010;61320;62090;60700;61900
02/07/2010;62050;62455;61350;61955
05/07/2010;61950;62210;61350;61505
06/07/2010;62300;63080;61920;62700
07/07/2010;62500;63975;62395;63945
08/07/2010;63810;64240;63410;64100
12/07/2010;64500;64500;63220;63565
13/07/2010;64140;64350;63620;64100
14/07/2010;64200;64200;63490;63930
15/07/2010;64120;64195;63395;64050
16/07/2010;64020;64050;62670;62800
19/07/2010;62900;63840;62900;63710
20/07/2010;63135;65020;63090;64895
21/07/2010;65190;65530;64600;64820
22/07/2010;65700;66675;65500;66290
23/07/2010;66575;66850;65750;66850
26/07/2010;66700;66990;66500;66820
27/07/2010;67240;67455;66600;67180
28/07/2010;67300;67435;66730;67035
29/07/2010;67400;67795;66885;67300
30/07/2010;67000;68000;66505;67810
02/08/2010;68600;69085;68345;68810
03/08/2010;68500;68880;68220;68300
04/08/2010;68110;68825;67760;68575
05/08/2010;68650;68800;68155;68800
06/08/2010;68900;68900;67830;68370
09/08/2010;68620;68755;67850;67855
10/08/2010;67470;67670;67115;67445
11/08/2010;66600;66720;65750;65770
12/08/2010;65685;66140;65300;65980
13/08/2010;65800;66670;65740;66110
16/08/2010;65835;66935;65800;66870
17/08/2010;67245;67800;67000;67620
18/08/2010;68510;68740;67970;68570
19/08/2010;68545;68635;67650;67760
20/08/2010;67570;67785;67150;67690
23/08/2010;68015;68130;66735;66760
24/08/2010;66250;66420;65725;66045
25/08/2010;65820;65950;64835;65490
26/08/2010;65690;65955;64255;64310
27/08/2010;64445;66315;64445;66245
30/08/2010;66190;66190;64835;64900
31/08/2010;64350;65880;64350;65735
01/09/2010;66350;67840;66185;67820
02/09/2010;67890;67900;66985;67340
03/09/2010;67310;68350;66970;67010
06/09/2010;67400;67720;66895;67205
08/09/2010;66650;66980;66550;66980
09/09/2010;67090;67385;66830;67025
10/09/2010;67200;67440;67015;67440
13/09/2010;68200;68695;67840;68560
14/09/2010;68430;68750;68065;68220
15/09/2010;68100;68620;67560;68580
16/09/2010;68300;68450;67955;68185
17/09/2010;68360;68405;67430;67460
20/09/2010;67730;68760;67460;68710
21/09/2010;68700;68700;67920;68160
22/09/2010;67900;69020;67780;68990
23/09/2010;68450;70090;68320;69185
24/09/2010;70000;70270;68450;68840
27/09/2010;69000;69400;68360;69155
28/09/2010;69150;69885;68800;69705
29/09/2010;69720;69980;69265;69690
30/09/2010;69520;70195;69320;69630
01/10/2010;69990;70690;69430;70595
04/10/2010;70300;70845;70120;70505
05/10/2010;70780;71500;70705;71465
06/10/2010;71620;71740;70445;70650
07/10/2010;70750;71065;69340;70030
08/10/2010;69700;70930;69550;70830
11/10/2010;70810;71180;70805;70890
13/10/2010;72890;73320;72610;73050
14/10/2010;73180;73450;72445;72940
15/10/2010;73095;73540;72540;73150
18/10/2010;72875;73040;72490;72660
19/10/2010;72150;72150;70640;70690
20/10/2010;71035;71840;70850;71490
21/10/2010;71725;71980;69920;71050
22/10/2010;71050;71250;69715;70390
25/10/2010;70800;71145;70320;70600
26/10/2010;70350;71830;70050;71715
27/10/2010;71280;71830;70980;71350
28/10/2010;71670;72325;71070;71200
29/10/2010;71050;71730;71050;71550
01/11/2010;71875;72675;71650;72250
03/11/2010;72800;72990;72250;72910
04/11/2010;73360;73895;73160;73770
05/11/2010;73600;73885;73225;73450
08/11/2010;73285;73615;73000;73510
09/11/2010;73785;73840;72200;72200
10/11/2010;72300;72585;71560;72250
11/11/2010;72000;72075;71540;71895
12/11/2010;71100;71480;70550;70970
16/11/2010;70400;70800;69130;69600
17/11/2010;69705;70640;69450;70150
18/11/2010;71140;71440;70930;71210
19/11/2010;71050;71365;70710;71300
22/11/2010;70950;71075;69575;70000
23/11/2010;69540;69595;68040;68210
24/11/2010;68400;70180;68400;70110
25/11/2010;70100;70415;69700;69750
26/11/2010;68700;69200;68420;68540
29/11/2010;68645;68725;67280;68310
30/11/2010;68080;68745;67440;68150
01/12/2010;68940;69890;68840;69610
02/12/2010;69700;70170;69370;69675
03/12/2010;69510;70230;69070;69970
06/12/2010;69730;70130;69480;69570
07/12/2010;70330;70740;69020;69070
08/12/2010;68990;69335;68000;68100
09/12/2010;68500;68660;67565;67905
10/12/2010;68150;68525;67860;68320
13/12/2010;68605;69245;68605;69120
14/12/2010;69030;69100;68430;68600
15/12/2010;69540;69700;68715;68815
16/12/2010;68920;69525;68125;68220
17/12/2010;68050;69090;67900;69005
20/12/2010;69150;69300;68305;68360
21/12/2010;68700;69430;68700;69300
22/12/2010;69400;69400;68610;69305
23/12/2010;69215;69505;69085;69350
27/12/2010;68895;68995;68665;68700
28/12/2010;68750;69060;68630;69060
29/12/2010;69010;69980;69010;69940
30/12/2010;69740;70395;69740;69900
03/01/2011;70105;71300;70105;70635
04/01/2011;70900;71290;70265;71200
05/01/2011;70500;71840;70430;71705
06/01/2011;71900;72010;71060;71230
07/01/2011;71290;71460;70335;70520
10/01/2011;70100;70800;70100;70720
11/01/2011;71250;71290;70920;71165
12/01/2011;71550;72295;71545;72255
13/01/2011;72150;72465;71135;71210
14/01/2011;71160;71775;70905;71515
17/01/2011;71235;71355;70990;70990
18/01/2011;71570;71590;71180;71505
19/01/2011;71410;71685;70310;70385
20/01/2011;70300;70480;69650;69880
21/01/2011;70150;70455;69390;69450
24/01/2011;69200;69950;69140;69850
26/01/2011;70100;70130;68795;69015
27/01/2011;68830;69405;68110;68290
28/01/2011;68195;68515;66100;66860
31/01/2011;66900;67445;66445;66575
01/02/2011;67090;68180;67050;68115
02/02/2011;67995;68195;66660;66790
03/02/2011;66750;66995;66195;66835
04/02/2011;66825;67065;65160;65170
07/02/2011;65460;65895;64970;65400
08/02/2011;65010;66340;65000;65880
09/02/2011;65600;65835;64050;64285
10/02/2011;63950;65220;63850;64660
11/02/2011;64490;65980;64350;65700
14/02/2011;65865;66810;65400;66500
15/02/2011;66500;66920;66050;66380
16/02/2011;67325;68700;67200;68600
17/02/2011;68460;68840;67950;68615
18/02/2011;68300;69125;68150;68970
21/02/2011;68800;68800;67850;68185
22/02/2011;67740;68470;67060;67345
23/02/2011;67650;68140;66795;67700
24/02/2011;67225;68135;67200;67570
25/02/2011;68100;68575;66970;67790
28/02/2011;68150;68290;67380;68200
01/03/2011;68330;68470;66755;66765
02/03/2011;66995;68035;66555;67920
03/03/2011;68530;68885;68060;68780
04/03/2011;68900;69020;68070;68810
09/03/2011;68200;68585;67705;67815
10/03/2011;67350;67460;66300;66600
11/03/2011;66500;67640;66120;67250
14/03/2011;66900;67920;66575;67880
15/03/2011;66300;67735;65850;67600
16/03/2011;67655;68075;66115;66490
17/03/2011;67000;67360;66420;66465
18/03/2011;67015;67905;66860;67600
21/03/2011;68200;68370;67050;67100
22/03/2011;67200;68065;66925;67895
23/03/2011;67900;68350;67590;68270
24/03/2011;68600;68670;67760;68080
25/03/2011;68290;68660;67880;68220
28/03/2011;68280;68435;67410;67490
29/03/2011;67680;68220;67350;67750
30/03/2011;67995;68320;67775;68240
31/03/2011;68350;68940;68300;68680
01/04/2011;69100;69680;68900;69615
04/04/2011;69730;70050;69500;69950
05/04/2011;69800;70295;69655;70155
06/04/2011;70500;70520;69050;69140
07/04/2011;69505;69670;68775;69180
08/04/2011;69500;69630;68480;68755
11/04/2011;68800;69280;68000;68290
12/04/2011;67850;68020;66700;66840
13/04/2011;68505;68820;67395;67670
14/04/2011;67350;68265;67190;67350
15/04/2011;67150;68040;66880;68020
18/04/2011;67050;67325;65595;66700
19/04/2011;66900;67380;66770;67230
20/04/2011;68300;68435;67770;68150
25/04/2011;68200;68295;67480;67850
26/04/2011;68100;68475;67740;67910
27/04/2011;68100;68160;66760;67000
28/04/2011;66820;66890;65880;66690
29/04/2011;66800;67150;66225;66970
02/05/2011;67190;67300;66075;66220
03/05/2011;65840;66075;64870;64880
04/05/2011;64880;65475;64155;64280
05/05/2011;64200;64990;63580;64300
06/05/2011;64180;65455;64180;65170
09/05/2011;65160;65490;64775;65250
10/05/2011;65600;65830;65180;65340
11/05/2011;65340;65350;64005;64020
12/05/2011;63800;64945;63660;64715
13/05/2011;64850;64910;63530;63650
16/05/2011;63400;64365;63100;63100
17/05/2011;63300;64280;62925;64190
18/05/2011;64100;64520;63200;63470
19/05/2011;63500;64185;62465;62535
20/05/2011;62585;63490;62410;62880
23/05/2011;62020;62930;61950;62915
24/05/2011;63080;63810;63010;63750
25/05/2011;63520;64230;63305;63630
26/05/2011;63685;64680;63475;64605
27/05/2011;64650;64900;64355;64670
30/05/2011;64700;64715;64100;64145
31/05/2011;64750;64980;64215;64910
01/06/2011;64850;64950;63450;63700
02/06/2011;63705;64530;63470;64470
03/06/2011;64320;65220;63900;64210
06/06/2011;64350;64630;63050;63100
07/06/2011;63415;63940;63095;63400
08/06/2011;63020;63485;62750;63170
09/06/2011;63440;63895;62980;63450
10/06/2011;63395;63435;62500;62750
13/06/2011;62810;62995;61950;62050
14/06/2011;62470;62725;62050;62295
15/06/2011;63295;63295;62440;62550
16/06/2011;62050;63100;61495;61890
17/06/2011;62455;62505;61515;61945
20/06/2011;61600;62625;61420;62100
21/06/2011;62300;62560;62155;62365
22/06/2011;62295;62855;61920;62240
24/06/2011;62050;62450;61800;61850
27/06/2011;62050;62440;61690;62170
28/06/2011;61905;63335;61905;63240
29/06/2011;63415;63615;62905;63265
30/06/2011;63400;63570;62785;63050
01/07/2011;63200;64375;62930;64335
04/07/2011;64000;64710;64000;64690
